age,gender,race,marital_status,occupation
25, Female,*,*, Other-service
63, Female,*,*, Craft-repair
63, Male,*,*, Exec-managerial
43, Female,*,*, Sales
58, Female,*,*, Machine-op-inspct
70, Female,*,*, ?
35, Female,*,*, Adm-clerical
42, Male,*,*, Exec-managerial
20, Male,*,*, Protective-serv
35, Male,*,*, Craft-repair
62, Male,*,*, Exec-managerial
41, Female,*,*, Craft-repair
43, Female,*,*, Prof-specialty
19, Male,*,*, Machine-op-inspct
46, Female,*,*, Adm-clerical
47, Male,*,*, Prof-specialty
36, Male,*,*, Exec-managerial
45, Female,*,*, Adm-clerical
48, Male,*,*, Craft-repair
29, Female,*,*, Adm-clerical
48, Male,*,*, Exec-managerial
36, Female,*,*, Sales
58, Male,*,*, Craft-repair
43, Female,*,*, Adm-clerical
59, Male,*,*, Craft-repair
42, Male,*,*, Exec-managerial
33, Male,*,*, Tech-support
23, Male,*,*, Armed-Forces
21, Male,*,*, Handlers-cleaners
48, Female,*,*, Machine-op-inspct
32, Male,*,*, Craft-repair
31, Male,*,*, Adm-clerical
66, Female,*,*, Prof-specialty
23, Male,*,*, Adm-clerical
52, Female,*,*, Adm-clerical
17, Male,*,*, Handlers-cleaners
35, Male,*,*, Sales
39, Male,*,*, Prof-specialty
21, Female,*,*, ?
24, Female,*,*, Adm-clerical
45, Male,*,*, Other-service
25, Male,*,*, Craft-repair
29, Male,*,*, Prof-specialty
56, Male,*,*, Adm-clerical
34, Male,*,*, Farming-fishing
64, Male,*,*, Craft-repair
27, Male,*,*, Adm-clerical
47, Male,*,*, Machine-op-inspct
36, Male,*,*, Tech-support
44, Male,*,*, Machine-op-inspct
31, Female,*,*, Farming-fishing
23, Female,*,*, Adm-clerical
45, Male,*,*, Prof-specialty
31, Male,*,*, Machine-op-inspct
45, Male,*,*, Craft-repair
42, Female,*,*, Adm-clerical
33, Male,*,*, Prof-specialty
33, Female,*,*, Prof-specialty
30, Female,*,*, Adm-clerical
25, Male,*,*, Machine-op-inspct
33, Female,*,*, Exec-managerial
70, Male,*,*, Exec-managerial
22, Male,*,*, Transport-moving
30, Male,*,*, Sales
46, Male,*,*, Exec-managerial
43, Male,*,*, Transport-moving
37, Female,*,*, Machine-op-inspct
59, Male,*,*, Exec-managerial
51, Male,*,*, Farming-fishing
47, Male,*,*, Exec-managerial
36, Male,*,*, Exec-managerial
73, Male,*,*, Prof-specialty
32, Female,*,*, Prof-specialty
34, Male,*,*, Sales
51, Male,*,*, Transport-moving
20, Female,*,*, Machine-op-inspct
57, Male,*,*, Other-service
19, Male,*,*, Other-service
45, Male,*,*, Sales
55, Male,*,*, Craft-repair
60, Male,*,*, Craft-repair
19, Male,*,*, Farming-fishing
35, Male,*,*, Tech-support
20, Female,*,*, Machine-op-inspct
34, Male,*,*, Prof-specialty
26, Male,*,*, Prof-specialty
73, Female,*,*, Tech-support
27, Male,*,*, Prof-specialty
37, Male,*,*, Farming-fishing
73, Male,*,*, Sales
46, Male,*,*, Tech-support
36, Male,*,*, Adm-clerical
54, Male,*,*, Farming-fishing
49, Male,*,*, Other-service
68, Male,*,*, Farming-fishing
34, Male,*,*, Exec-managerial
30, Male,*,*, Prof-specialty
28, Male,*,*, Sales
28, Male,*,*, Exec-managerial
25, Male,*,*, Other-service
26, Male,*,*, Machine-op-inspct
40, Male,*,*, Tech-support
32, Female,*,*, Adm-clerical
60, Female,*,*, ?
18, Female,*,*, Priv-house-serv
36, Male,*,*, Prof-specialty
26, Female,*,*, Prof-specialty
24, Female,*,*, Prof-specialty
90, Male,*,*, Other-service
20, Female,*,*, Adm-clerical
27, Male,*,*, Tech-support
58, Female,*,*, Prof-specialty
37, Male,*,*, Exec-managerial
65, Female,*,*, ?
28, Male,*,*, Exec-managerial
36, Female,*,*, Prof-specialty
45, Male,*,*, Craft-repair
23, Male,*,*, Sales
69, Male,*,*, Exec-managerial
58, Male,*,*, Exec-managerial
22, Male,*,*, Adm-clerical
58, Male,*,*, Farming-fishing
53, Male,*,*, Protective-serv
44, Male,*,*, Farming-fishing
31, Male,*,*, Other-service
46, Female,*,*, Machine-op-inspct
48, Male,*,*, Other-service
46, Female,*,*, Adm-clerical
43, Female,*,*, Machine-op-inspct
43, Female,*,*, Adm-clerical
17, Male,*,*, Sales
20, Male,*,*, Sales
22, Female,*,*, Prof-specialty
19, Male,*,*, ?
35, Female,*,*, Other-service
29, Male,*,*, Tech-support
18, Female,*,*, ?
25, Male,*,*, Craft-repair
54, Male,*,*, Machine-op-inspct
23, Female,*,*, Sales
36, Female,*,*, Priv-house-serv
26, Male,*,*, Craft-repair
25, Male,*,*, Other-service
46, Female,*,*, Other-service
41, Female,*,*, Craft-repair
31, Male,*,*, Prof-specialty
48, Male,*,*, Prof-specialty
52, Female,*,*, Exec-managerial
22, Male,*,*, Handlers-cleaners
18, Male,*,*, Craft-repair
46, Female,*,*, Adm-clerical
34, Male,*,*, Protective-serv
30, Male,*,*, Armed-Forces
31, Male,*,*, Other-service
21, Male,*,*, Craft-repair
41, Male,*,*, Sales
45, Male,*,*, Exec-managerial
30, Male,*,*, Adm-clerical
21, Male,*,*, Other-service
44, Female,*,*, Sales
54, Female,*,*, Craft-repair
36, Male,*,*, Craft-repair
50, Male,*,*, Exec-managerial
26, Female,*,*, Prof-specialty
47, Male,*,*, Prof-specialty
36, Male,*,*, Other-service
32, Male,*,*, Sales
21, Female,*,*, Other-service
30, Male,*,*, Sales
34, Female,*,*, Priv-house-serv
51, Male,*,*, Craft-repair
55, Male,*,*, Transport-moving
43, Male,*,*, Adm-clerical
37, Male,*,*, Handlers-cleaners
28, Female,*,*, Exec-managerial
39, Male,*,*, Prof-specialty
35, Male,*,*, Craft-repair
59, Male,*,*, ?
26, Male,*,*, Craft-repair
68, Male,*,*, Adm-clerical
46, Male,*,*, Prof-specialty
21, Male,*,*, Other-service
23, Female,*,*, Sales
17, Female,*,*, Sales
23, Female,*,*, Other-service
34, Male,*,*, Adm-clerical
33, Female,*,*, Prof-specialty
31, Male,*,*, Transport-moving
31, Female,*,*, ?
56, Male,*,*, Sales
21, Female,*,*, Adm-clerical
45, Female,*,*, Adm-clerical
41, Male,*,*, Exec-managerial
26, Female,*,*, Handlers-cleaners
41, Female,*,*, Other-service
46, Male,*,*, Exec-managerial
47, Female,*,*, Adm-clerical
43, Male,*,*, Prof-specialty
35, Male,*,*, Sales
44, Male,*,*, Sales
58, Male,*,*, Exec-managerial
25, Female,*,*, Tech-support
44, Male,*,*, Craft-repair
57, Male,*,*, Craft-repair
24, Male,*,*, Handlers-cleaners
38, Female,*,*, Adm-clerical
33, Male,*,*, Handlers-cleaners
25, Female,*,*, Prof-specialty
33, Male,*,*, Machine-op-inspct
50, Male,*,*, Protective-serv
35, Male,*,*, Sales
36, Male,*,*, Adm-clerical
27, Female,*,*, Other-service
22, Male,*,*, Craft-repair
30, Male,*,*, Transport-moving
39, Male,*,*, Other-service
34, Male,*,*, Prof-specialty
39, Male,*,*, Exec-managerial
19, Female,*,*, Other-service
19, Male,*,*, Craft-repair
29, Male,*,*, Craft-repair
66, Male,*,*, Craft-repair
38, Male,*,*, Tech-support
44, Male,*,*, Handlers-cleaners
34, Male,*,*, Craft-repair
35, Female,*,*, Exec-managerial
29, Male,*,*, Prof-specialty
22, Male,*,*, Transport-moving
33, Male,*,*, ?
73, Male,*,*, Prof-specialty
35, Male,*,*, Exec-managerial
41, Male,*,*, Handlers-cleaners
27, Female,*,*, Other-service
25, Male,*,*, Adm-clerical
47, Male,*,*, Handlers-cleaners
36, Female,*,*, Sales
36, Female,*,*, Other-service
25, Female,*,*, Tech-support
37, Male,*,*, Transport-moving
26, Male,*,*, Tech-support
53, Male,*,*, Exec-managerial
36, Female,*,*, Prof-specialty
30, Female,*,*, Tech-support
53, Female,*,*, Other-service
37, Male,*,*, Craft-repair
41, Male,*,*, Craft-repair
53, Male,*,*, Handlers-cleaners
23, Male,*,*, Other-service
28, Male,*,*, Farming-fishing
53, Male,*,*, Other-service
32, Male,*,*, Transport-moving
33, Female,*,*, Adm-clerical
27, Female,*,*, Sales
52, Male,*,*, Craft-repair
31, Male,*,*, Adm-clerical
27, Female,*,*, Exec-managerial
44, Female,*,*, Handlers-cleaners
37, Male,*,*, Prof-specialty
39, Male,*,*, Craft-repair
18, Female,*,*, Sales
42, Male,*,*, Handlers-cleaners
49, Male,*,*, Craft-repair
35, Female,*,*, Handlers-cleaners
43, Male,*,*, Transport-moving
43, Male,*,*, Prof-specialty
31, Male,*,*, Craft-repair
27, Male,*,*, Other-service
46, Female,*,*, Adm-clerical
54, Male,*,*, Sales
37, Male,*,*, Adm-clerical
53, Male,*,*, Protective-serv
26, Male,*,*, Adm-clerical
59, Male,*,*, Prof-specialty
36, Male,*,*, Adm-clerical
32, Male,*,*, Machine-op-inspct
53, Male,*,*, Prof-specialty
26, Female,*,*, Adm-clerical
35, Female,*,*, Other-service
48, Female,*,*, Exec-managerial
30, Male,*,*, Handlers-cleaners
38, Male,*,*, Craft-repair
58, Female,*,*, Exec-managerial
44, Male,*,*, Transport-moving
30, Female,*,*, Prof-specialty
68, Male,*,*, Exec-managerial
26, Female,*,*, Prof-specialty
26, Female,*,*, Prof-specialty
41, Male,*,*, Machine-op-inspct
43, Male,*,*, Prof-specialty
48, Male,*,*, Exec-managerial
55, Female,*,*, Sales
50, Female,*,*, Exec-managerial
41, Male,*,*, Craft-repair
52, Male,*,*, Sales
24, Female,*,*, ?
31, Male,*,*, Craft-repair
54, Male,*,*, Protective-serv
31, Female,*,*, Tech-support
31, Male,*,*, Exec-managerial
47, Male,*,*, Craft-repair
40, Male,*,*, Prof-specialty
46, Female,*,*, Adm-clerical
45, Female,*,*, Machine-op-inspct
39, Female,*,*, Other-service
34, Female,*,*, Adm-clerical
48, Male,*,*, ?
19, Female,*,*, ?
56, Female,*,*, Adm-clerical
47, Female,*,*, Prof-specialty
35, Female,*,*, Other-service
25, Male,*,*, Craft-repair
43, Female,*,*, Prof-specialty
59, Male,*,*, Sales
66, Male,*,*, ?
63, Male,*,*, Transport-moving
32, Female,*,*, Transport-moving
58, Female,*,*, ?
43, Male,*,*, Exec-managerial
27, Female,*,*, Adm-clerical
21, Male,*,*, Handlers-cleaners
44, Male,*,*, Exec-managerial
40, Male,*,*, Craft-repair
65, Female,*,*, Adm-clerical
50, Male,*,*, Adm-clerical
18, Male,*,*, ?
51, Male,*,*, Prof-specialty
44, Female,*,*, Adm-clerical
20, Female,*,*, Sales
29, Male,*,*, Exec-managerial
50, Male,*,*, Craft-repair
50, Male,*,*, Exec-managerial
43, Male,*,*, Adm-clerical
23, Female,*,*, Tech-support
41, Male,*,*, Transport-moving
30, Female,*,*, ?
58, Male,*,*, Farming-fishing
50, Male,*,*, Prof-specialty
37, Male,*,*, Craft-repair
21, Male,*,*, Farming-fishing
33, Female,*,*, Sales
52, Female,*,*, Adm-clerical
47, Male,*,*, Transport-moving
45, Male,*,*, Sales
34, Male,*,*, Craft-repair
39, Male,*,*, Sales
31, Female,*,*, Other-service
19, Male,*,*, ?
45, Female,*,*, Tech-support
45, Male,*,*, Protective-serv
34, Male,*,*, Machine-op-inspct
27, Male,*,*, Sales
37, Female,*,*, Sales
20, Female,*,*, Adm-clerical
32, Male,*,*, Exec-managerial
24, Male,*,*, Handlers-cleaners
39, Male,*,*, Handlers-cleaners
18, Female,*,*, Sales
62, Male,*,*, Farming-fishing
24, Female,*,*, Exec-managerial
37, Male,*,*, Transport-moving
46, Female,*,*, Adm-clerical
44, Male,*,*, Craft-repair
53, Male,*,*, Sales
25, Male,*,*, Handlers-cleaners
44, Male,*,*, Machine-op-inspct
24, Male,*,*, Sales
61, Male,*,*, Transport-moving
45, Female,*,*, Prof-specialty
33, Male,*,*, Craft-repair
48, Male,*,*, Prof-specialty
26, Male,*,*, Handlers-cleaners
40, Female,*,*, ?
68, Male,*,*, Sales
24, Female,*,*, Protective-serv
25, Male,*,*, ?
31, Female,*,*, Prof-specialty
55, Female,*,*, Other-service
46, Female,*,*, Sales
58, Male,*,*, Exec-managerial
56, Female,*,*, Other-service
45, Male,*,*, Adm-clerical
24, Male,*,*, Exec-managerial
35, Male,*,*, Farming-fishing
51, Male,*,*, Tech-support
47, Male,*,*, Prof-specialty
17, Female,*,*, Adm-clerical
21, Female,*,*, Prof-specialty
45, Female,*,*, Prof-specialty
42, Male,*,*, Sales
56, Female,*,*, Other-service
39, Male,*,*, Handlers-cleaners
31, Female,*,*, Machine-op-inspct
20, Male,*,*, Tech-support
65, Male,*,*, Farming-fishing
44, Male,*,*, Prof-specialty
33, Male,*,*, Craft-repair
25, Male,*,*, Prof-specialty
38, Male,*,*, Exec-managerial
31, Male,*,*, Transport-moving
33, Male,*,*, Sales
49, Female,*,*, Other-service
28, Female,*,*, Exec-managerial
29, Male,*,*, Craft-repair
23, Male,*,*, Other-service
37, Male,*,*, Prof-specialty
52, Male,*,*, Prof-specialty
27, Male,*,*, Machine-op-inspct
47, Male,*,*, Craft-repair
21, Female,*,*, Adm-clerical
41, Female,*,*, Adm-clerical
61, Male,*,*, Adm-clerical
32, Male,*,*, Prof-specialty
21, Male,*,*, Sales
63, Male,*,*, Sales
34, Male,*,*, Other-service
21, Male,*,*, Tech-support
44, Female,*,*, Other-service
26, Male,*,*, Exec-managerial
36, Male,*,*, Exec-managerial
39, Male,*,*, Prof-specialty
52, Male,*,*, Handlers-cleaners
44, Male,*,*, Sales
42, Female,*,*, Prof-specialty
60, Male,*,*, ?
31, Male,*,*, Prof-specialty
30, Male,*,*, Craft-repair
23, Female,*,*, Prof-specialty
39, Male,*,*, Tech-support
38, Female,*,*, Machine-op-inspct
21, Female,*,*, Exec-managerial
28, Male,*,*, Craft-repair
34, Female,*,*, Exec-managerial
47, Female,*,*, Other-service
36, Male,*,*, Craft-repair
27, Male,*,*, Transport-moving
56, Female,*,*, Prof-specialty
57, Female,*,*, Other-service
42, Female,*,*, Adm-clerical
43, Male,*,*, Craft-repair
48, Female,*,*, ?
53, Female,*,*, Machine-op-inspct
58, Female,*,*, Sales
19, Male,*,*, Other-service
37, Male,*,*, Exec-managerial
41, Female,*,*, Prof-specialty
31, Female,*,*, Craft-repair
31, Male,*,*, Prof-specialty
53, Male,*,*, Adm-clerical
19, Male,*,*, Sales
56, Male,*,*, Prof-specialty
55, Female,*,*, Adm-clerical
51, Female,*,*, Craft-repair
62, Female,*,*, Adm-clerical
43, Male,*,*, Sales
45, Male,*,*, ?
28, Male,*,*, Craft-repair
46, Male,*,*, Exec-managerial
62, Male,*,*, Prof-specialty
57, Female,*,*, Other-service
60, Female,*,*, Prof-specialty
23, Male,*,*, Handlers-cleaners
47, Male,*,*, Sales
21, Female,*,*, Adm-clerical
51, Male,*,*, Handlers-cleaners
61, Male,*,*, Handlers-cleaners
52, Female,*,*, Adm-clerical
76, Male,*,*, Exec-managerial
24, Male,*,*, Handlers-cleaners
31, Male,*,*, Craft-repair
43, Male,*,*, Exec-managerial
58, Female,*,*, Prof-specialty
18, Female,*,*, ?
19, Female,*,*, Adm-clerical
44, Female,*,*, Exec-managerial
41, Male,*,*, Prof-specialty
21, Male,*,*, Sales
40, Male,*,*, Handlers-cleaners
25, Male,*,*, Other-service
62, Female,*,*, Prof-specialty
42, Male,*,*, Craft-repair
35, Male,*,*, Tech-support
19, Female,*,*, Sales
60, Female,*,*, Other-service
20, Male,*,*, Sales
23, Male,*,*, Handlers-cleaners
18, Female,*,*, Adm-clerical
40, Male,*,*, Exec-managerial
19, Female,*,*, Other-service
51, Female,*,*, Prof-specialty
41, Male,*,*, Protective-serv
18, Female,*,*, Other-service
41, Female,*,*, Sales
27, Female,*,*, Exec-managerial
71, Female,*,*, Craft-repair
25, Male,*,*, Machine-op-inspct
73, Female,*,*, Other-service
45, Male,*,*, Other-service
25, Male,*,*, Sales
50, Female,*,*, Prof-specialty
44, Male,*,*, Transport-moving
44, Female,*,*, Protective-serv
49, Male,*,*, Craft-repair
44, Male,*,*, Exec-managerial
42, Female,*,*, Adm-clerical
20, Female,*,*, Priv-house-serv
66, Female,*,*, Tech-support
19, Male,*,*, Exec-managerial
60, Male,*,*, Craft-repair
46, Male,*,*, Prof-specialty
42, Male,*,*, Craft-repair
59, Female,*,*, Exec-managerial
58, Male,*,*, Exec-managerial
47, Female,*,*, Adm-clerical
58, Male,*,*, Tech-support
69, Male,*,*, ?
17, Female,*,*, ?
19, Male,*,*, Farming-fishing
28, Male,*,*, Tech-support
37, Female,*,*, Prof-specialty
30, Male,*,*, Craft-repair
36, Male,*,*, Prof-specialty
45, Male,*,*, Transport-moving
59, Female,*,*, Other-service
45, Male,*,*, Handlers-cleaners
53, Female,*,*, Prof-specialty
37, Female,*,*, Sales
26, Female,*,*, Sales
53, Male,*,*, Craft-repair
44, Female,*,*, Other-service
27, Male,*,*, Craft-repair
22, Male,*,*, Craft-repair
41, Male,*,*, Transport-moving
53, Male,*,*, Machine-op-inspct
58, Male,*,*, Exec-managerial
34, Female,*,*, ?
32, Male,*,*, Prof-specialty
32, Male,*,*, Handlers-cleaners
47, Female,*,*, Prof-specialty
27, Male,*,*, Farming-fishing
25, Male,*,*, Handlers-cleaners
40, Female,*,*, Machine-op-inspct
36, Male,*,*, Sales
23, Male,*,*, Transport-moving
44, Male,*,*, Machine-op-inspct
19, Male,*,*, Craft-repair
42, Male,*,*, Sales
60, Male,*,*, Farming-fishing
41, Male,*,*, Sales
45, Female,*,*, Transport-moving
67, Male,*,*, ?
36, Male,*,*, Transport-moving
52, Female,*,*, Prof-specialty
28, Male,*,*, Adm-clerical
17, Male,*,*, Other-service
27, Male,*,*, Craft-repair
35, Male,*,*, Farming-fishing
40, Female,*,*, Adm-clerical
23, Female,*,*, Sales
51, Male,*,*, Handlers-cleaners
51, Male,*,*, Other-service
28, Female,*,*, Exec-managerial
53, Male,*,*, Other-service
29, Female,*,*, Adm-clerical
19, Male,*,*, Craft-repair
30, Female,*,*, Sales
23, Female,*,*, Machine-op-inspct
66, Male,*,*, Sales
27, Male,*,*, Craft-repair
35, Male,*,*, Machine-op-inspct
17, Male,*,*, Handlers-cleaners
27, Male,*,*, Machine-op-inspct
27, Male,*,*, Prof-specialty
44, Female,*,*, Protective-serv
64, Male,*,*, Transport-moving
62, Female,*,*, Sales
26, Male,*,*, Sales
40, Male,*,*, Machine-op-inspct
40, Male,*,*, Prof-specialty
35, Female,*,*, Adm-clerical
25, Male,*,*, Prof-specialty
52, Female,*,*, Adm-clerical
46, Female,*,*, Adm-clerical
30, Male,*,*, Craft-repair
52, Male,*,*, Exec-managerial
28, Male,*,*, Transport-moving
17, Female,*,*, Other-service
46, Female,*,*, Other-service
45, Male,*,*, Exec-managerial
21, Female,*,*, Prof-specialty
18, Female,*,*, Other-service
17, Male,*,*, Other-service
23, Male,*,*, Craft-repair
41, Male,*,*, Prof-specialty
19, Male,*,*, Farming-fishing
69, Male,*,*, Transport-moving
23, Female,*,*, Exec-managerial
28, Male,*,*, Tech-support
37, Male,*,*, Sales
57, Male,*,*, Sales
30, Male,*,*, Protective-serv
48, Female,*,*, Adm-clerical
73, Female,*,*, Other-service
25, Male,*,*, Machine-op-inspct
33, Male,*,*, Exec-managerial
36, Male,*,*, Machine-op-inspct
28, Male,*,*, Craft-repair
57, Female,*,*, Other-service
31, Female,*,*, Other-service
35, Male,*,*, ?
40, Female,*,*, Other-service
32, Female,*,*, Prof-specialty
35, Male,*,*, ?
26, Female,*,*, Adm-clerical
27, Female,*,*, Sales
17, Female,*,*, Other-service
29, Female,*,*, Craft-repair
18, Female,*,*, Other-service
20, Male,*,*, Sales
69, Male,*,*, ?
18, Female,*,*, Other-service
56, Female,*,*, Other-service
40, Female,*,*, Other-service
46, Male,*,*, Exec-managerial
41, Male,*,*, Protective-serv
53, Female,*,*, Exec-managerial
50, Male,*,*, Exec-managerial
23, Male,*,*, Handlers-cleaners
40, Male,*,*, Exec-managerial
54, Male,*,*, Transport-moving
45, Female,*,*, Exec-managerial
53, Male,*,*, Transport-moving
17, Male,*,*, ?
50, Female,*,*, Exec-managerial
22, Male,*,*, ?
30, Male,*,*, Other-service
40, Male,*,*, Craft-repair
36, Male,*,*, Prof-specialty
25, Male,*,*, Sales
29, Male,*,*, Machine-op-inspct
29, Male,*,*, Farming-fishing
22, Female,*,*, Sales
56, Female,*,*, Prof-specialty
60, Male,*,*, Exec-managerial
37, Male,*,*, Machine-op-inspct
53, Female,*,*, Machine-op-inspct
23, Female,*,*, Adm-clerical
18, Female,*,*, Priv-house-serv
36, Female,*,*, Sales
67, Male,*,*, Exec-managerial
31, Male,*,*, Handlers-cleaners
26, Male,*,*, Sales
18, Female,*,*, Adm-clerical
45, Female,*,*, Prof-specialty
64, Male,*,*, Sales
26, Female,*,*, Sales
53, Female,*,*, Prof-specialty
27, Male,*,*, Handlers-cleaners
32, Male,*,*, Machine-op-inspct
49, Female,*,*, Exec-managerial
59, Male,*,*, Craft-repair
44, Male,*,*, Prof-specialty
61, Male,*,*, Farming-fishing
41, Female,*,*, ?
46, Female,*,*, Adm-clerical
32, Male,*,*, Adm-clerical
29, Female,*,*, Sales
48, Male,*,*, Exec-managerial
32, Female,*,*, Exec-managerial
21, Female,*,*, Handlers-cleaners
50, Male,*,*, Prof-specialty
44, Male,*,*, Prof-specialty
51, Female,*,*, Adm-clerical
42, Male,*,*, Craft-repair
27, Female,*,*, Protective-serv
70, Male,*,*, Exec-managerial
33, Female,*,*, Exec-managerial
65, Male,*,*, Farming-fishing
39, Male,*,*, Adm-clerical
32, Male,*,*, Craft-repair
30, Female,*,*, Prof-specialty
43, Male,*,*, Exec-managerial
31, Male,*,*, Other-service
64, Female,*,*, Adm-clerical
37, Male,*,*, Protective-serv
49, Male,*,*, Sales
29, Male,*,*, Machine-op-inspct
35, Male,*,*, Exec-managerial
37, Male,*,*, Prof-specialty
42, Male,*,*, Prof-specialty
21, Male,*,*, ?
23, Male,*,*, Sales
35, Female,*,*, Other-service
29, Male,*,*, Protective-serv
23, Female,*,*, Other-service
21, Female,*,*, Other-service
45, Male,*,*, Prof-specialty
24, Male,*,*, ?
38, Male,*,*, Handlers-cleaners
28, Female,*,*, ?
23, Female,*,*, Sales
39, Male,*,*, Sales
45, Male,*,*, Exec-managerial
68, Female,*,*, Exec-managerial
60, Male,*,*, Prof-specialty
38, Female,*,*, Prof-specialty
41, Male,*,*, Craft-repair
48, Male,*,*, Craft-repair
33, Male,*,*, Machine-op-inspct
48, Male,*,*, Craft-repair
23, Female,*,*, Adm-clerical
26, Male,*,*, Craft-repair
55, Male,*,*, Exec-managerial
35, Male,*,*, Prof-specialty
52, Male,*,*, Exec-managerial
46, Female,*,*, Adm-clerical
72, Male,*,*, ?
18, Female,*,*, Other-service
62, Male,*,*, Transport-moving
22, Female,*,*, Transport-moving
40, Female,*,*, Adm-clerical
26, Male,*,*, Sales
35, Female,*,*, Sales
25, Female,*,*, Sales
46, Female,*,*, ?
39, Male,*,*, Craft-repair
41, Male,*,*, Craft-repair
59, Male,*,*, Handlers-cleaners
37, Male,*,*, Craft-repair
38, Male,*,*, Craft-repair
33, Male,*,*, Exec-managerial
23, Female,*,*, Other-service
67, Male,*,*, Prof-specialty
60, Female,*,*, Prof-specialty
39, Male,*,*, Prof-specialty
32, Male,*,*, Transport-moving
26, Female,*,*, Prof-specialty
39, Female,*,*, Tech-support
28, Female,*,*, Adm-clerical
29, Female,*,*, Craft-repair
43, Male,*,*, Craft-repair
23, Male,*,*, Tech-support
32, Male,*,*, Sales
33, Female,*,*, Prof-specialty
45, Female,*,*, Other-service
48, Male,*,*, Craft-repair
43, Male,*,*, Prof-specialty
50, Male,*,*, Transport-moving
63, Male,*,*, Tech-support
55, Male,*,*, Craft-repair
22, Female,*,*, Exec-managerial
32, Male,*,*, Other-service
27, Male,*,*, Exec-managerial
22, Female,*,*, Sales
44, Male,*,*, Transport-moving
34, Female,*,*, Other-service
28, Female,*,*, Machine-op-inspct
40, Female,*,*, Prof-specialty
45, Male,*,*, Transport-moving
17, Male,*,*, Other-service
53, Male,*,*, Craft-repair
58, Male,*,*, Craft-repair
55, Male,*,*, Craft-repair
44, Male,*,*, Craft-repair
40, Male,*,*, Craft-repair
58, Male,*,*, Exec-managerial
38, Male,*,*, Craft-repair
62, Female,*,*, Priv-house-serv
31, Male,*,*, Craft-repair
31, Male,*,*, Craft-repair
30, Male,*,*, Exec-managerial
37, Female,*,*, Adm-clerical
38, Male,*,*, Craft-repair
58, Male,*,*, Farming-fishing
30, Male,*,*, Exec-managerial
28, Female,*,*, Prof-specialty
46, Female,*,*, Exec-managerial
34, Female,*,*, Tech-support
39, Male,*,*, Craft-repair
61, Female,*,*, Sales
30, Female,*,*, Machine-op-inspct
31, Female,*,*, Other-service
21, Male,*,*, Adm-clerical
50, Male,*,*, Machine-op-inspct
47, Male,*,*, Adm-clerical
20, Male,*,*, Handlers-cleaners
23, Female,*,*, Other-service
46, Female,*,*, Other-service
20, Male,*,*, Handlers-cleaners
33, Male,*,*, Sales
30, Female,*,*, Adm-clerical
43, Female,*,*, Protective-serv
23, Male,*,*, Handlers-cleaners
34, Male,*,*, Exec-managerial
25, Male,*,*, Adm-clerical
50, Female,*,*, Prof-specialty
44, Female,*,*, Exec-managerial
26, Female,*,*, Prof-specialty
35, Female,*,*, Prof-specialty
48, Male,*,*, Prof-specialty
26, Male,*,*, Machine-op-inspct
41, Female,*,*, Prof-specialty
25, Male,*,*, Other-service
33, Female,*,*, Prof-specialty
24, Female,*,*, Exec-managerial
31, Female,*,*, Adm-clerical
24, Female,*,*, Prof-specialty
41, Female,*,*, Priv-house-serv
38, Male,*,*, Craft-repair
19, Male,*,*, Craft-repair
19, Male,*,*, Adm-clerical
24, Male,*,*, Other-service
59, Male,*,*, ?
67, Male,*,*, Exec-managerial
49, Male,*,*, Machine-op-inspct
35, Male,*,*, Tech-support
44, Male,*,*, Exec-managerial
58, Male,*,*, ?
22, Male,*,*, Protective-serv
21, Male,*,*, Exec-managerial
50, Male,*,*, Handlers-cleaners
44, Male,*,*, Prof-specialty
36, Male,*,*, Adm-clerical
30, Male,*,*, Adm-clerical
52, Male,*,*, Sales
35, Male,*,*, Craft-repair
48, Male,*,*, Protective-serv
23, Male,*,*, Sales
37, Male,*,*, Sales
44, Male,*,*, Prof-specialty
44, Male,*,*, Transport-moving
36, Male,*,*, Prof-specialty
26, Male,*,*, Exec-managerial
31, Male,*,*, Prof-specialty
23, Male,*,*, ?
29, Male,*,*, Craft-repair
53, Female,*,*, Craft-repair
52, Male,*,*, Exec-managerial
55, Male,*,*, Handlers-cleaners
31, Male,*,*, Sales
19, Female,*,*, ?
64, Female,*,*, ?
55, Male,*,*, Sales
48, Male,*,*, Prof-specialty
20, Female,*,*, Craft-repair
50, Female,*,*, Adm-clerical
45, Male,*,*, Exec-managerial
17, Male,*,*, Handlers-cleaners
38, Female,*,*, Other-service
43, Female,*,*, Exec-managerial
22, Male,*,*, Craft-repair
63, Female,*,*, Craft-repair
36, Male,*,*, Exec-managerial
56, Male,*,*, Prof-specialty
43, Male,*,*, Prof-specialty
41, Male,*,*, Tech-support
41, Female,*,*, Adm-clerical
36, Male,*,*, Prof-specialty
59, Male,*,*, Prof-specialty
46, Male,*,*, Exec-managerial
23, Female,*,*, Prof-specialty
46, Male,*,*, Prof-specialty
53, Male,*,*, Adm-clerical
47, Male,*,*, Machine-op-inspct
46, Female,*,*, Prof-specialty
47, Male,*,*, Craft-repair
29, Male,*,*, Machine-op-inspct
32, Female,*,*, Exec-managerial
90, Male,*,*, Machine-op-inspct
63, Male,*,*, Craft-repair
23, Male,*,*, Prof-specialty
76, Male,*,*, ?
23, Female,*,*, Adm-clerical
44, Female,*,*, Adm-clerical
17, Female,*,*, Other-service
